City,REPORT_DAT,Month,Day,Year,REPORT_DAT,OFFENSE,Violent/Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,BURGLARY,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Mar-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,BURGLARY,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,ROBBERY,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,THEFT/OTHER,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,Apr-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/23/20,4,23,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,BURGLARY,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,SEX ABUSE,Violent 
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,May-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/24/20,4,24,2020,Jun-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jun-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,ROBBERY,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/24/20,4,24,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,BURGLARY,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,ROBBERY,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,BURGLARY,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Jul-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ROBBERY,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,ROBBERY,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Aug-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/25/20,4,25,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/25/20,4,25,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,BURGLARY,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,BURGLARY,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Sep-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,ROBBERY,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,ROBBERY,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/26/20,4,26,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,BURGLARY,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,ROBBERY,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,ROBBERY,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,ROBBERY,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,BURGLARY,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Oct-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,ROBBERY,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Nov-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,ROBBERY,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/27/20,4,27,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,ROBBERY,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Dec-44,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,ROBBERY,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,ASSAULT W/DANGEROUS WEAPON,Violent 
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT/OTHER,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,BURGLARY,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Jan-45,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/28/20,4,28,2020,Feb-45,MOTOR VEHICLE THEFT,Non-Violent
Washington DC,4/28/20,4,28,2020,Feb-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Feb-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Feb-45,THEFT F/AUTO,Non-Violent
Washington DC,4/28/20,4,28,2020,Feb-45,MOTOR VEHICLE THEFT,Non-Violent
