City,Date,month,day,year,Date,OFFENSE,Violent/Non-Violent
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Nov-76,BURGLARY,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Nov-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Dec-76,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,MOTOR VEHICLE THEFT,
Washington DC,8/25/19,8,25,2019,Dec-76,ROBBERY,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Dec-76,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT/OTHER,
Washington DC,8/25/19,8,25,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Jan-77,BURGLARY,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Jan-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Jan-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Jan-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Jan-77,MOTOR VEHICLE THEFT,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Jan-77,BURGLARY,
Washington DC,8/26/19,8,26,2019,Jan-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,BURGLARY,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Feb-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Feb-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/26/19,8,26,2019,Mar-77,BURGLARY,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,SEX ABUSE,
Washington DC,8/26/19,8,26,2019,Mar-77,MOTOR VEHICLE THEFT,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Mar-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,SEX ABUSE,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Mar-77,MOTOR VEHICLE THEFT,
Washington DC,8/26/19,8,26,2019,Mar-77,MOTOR VEHICLE THEFT,
Washington DC,8/26/19,8,26,2019,Mar-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,ROBBERY,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/26/19,8,26,2019,Apr-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Apr-77,HOMICIDE,
Washington DC,8/27/19,8,27,2019,Apr-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Apr-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/27/19,8,27,2019,Apr-77,ROBBERY,
Washington DC,8/27/19,8,27,2019,Apr-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Apr-77,MOTOR VEHICLE THEFT,
Washington DC,8/27/19,8,27,2019,Apr-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,MOTOR VEHICLE THEFT,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,MOTOR VEHICLE THEFT,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,May-77,ROBBERY,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,May-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,ROBBERY,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,ROBBERY,
Washington DC,8/27/19,8,27,2019,Jun-77,SEX ABUSE,
Washington DC,8/27/19,8,27,2019,Jun-77,MOTOR VEHICLE THEFT,
Washington DC,8/27/19,8,27,2019,Jun-77,MOTOR VEHICLE THEFT,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jun-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/27/19,8,27,2019,Jun-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT F/AUTO,
Washington DC,8/27/19,8,27,2019,Jul-77,ROBBERY,
Washington DC,8/27/19,8,27,2019,Jul-77,BURGLARY,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,THEFT/OTHER,
Washington DC,8/27/19,8,27,2019,Jul-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Jul-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Jul-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Jul-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Jul-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Aug-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Aug-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Sep-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Sep-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Oct-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,ROBBERY,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,BURGLARY,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT F/AUTO,
Washington DC,8/28/19,8,28,2019,Oct-77,MOTOR VEHICLE THEFT,
Washington DC,8/28/19,8,28,2019,Oct-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Oct-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/29/19,8,29,2019,Oct-77,BURGLARY,
Washington DC,8/29/19,8,29,2019,Oct-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Oct-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Oct-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Oct-77,ASSAULT W/DANGEROUS WEAPON,
Washington DC,8/29/19,8,29,2019,Oct-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Oct-77,ROBBERY,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,BURGLARY,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,BURGLARY,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Nov-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,ROBBERY,
Washington DC,8/29/19,8,29,2019,Dec-77,ARSON,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,ROBBERY,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT/OTHER,
Washington DC,8/29/19,8,29,2019,Dec-77,THEFT F/AUTO,
Washington DC,8/29/19,8,29,2019,Dec-77,ROBBERY,
